book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,170,William Cobbett Heaps Scorn on Opponents of His Bill to Reduce Child Labor,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/170_william-cobbett-heaps-scorn-on-opponents-of-his-bill-to-reduce-child-labor.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,171,Senator Henry Clay Calls for the Great Compromise to Avert Civil War,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/171_senator-henry-clay-calls-for-the-great-compromise-to-avert-civil-war.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,172,Karl Marx Calls for the Dictatorship of the Proletariat,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/172_karl-marx-calls-for-the-dictatorship-of-the-proletariat.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,173,"Lincoln, in His First Inaugural, Asserts the Necessity of Majority Rule",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/173_lincoln-in-his-first-inaugural-asserts-the-necessity-of-majority-rule.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,174,Representative J. Proctor Knott Uses Satire to Sink a Land Grant Bill,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/174_representative-j-proctor-knott-uses-satire-to-sink-a-land-grant-bill.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,175,British Conservative Benjamin Disraeli Speaks Up for Tory Principles,British Conservative Benjamin Disraeli,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/175_british-conservative-benjamin-disraeli-speaks-up-for-tory-principles.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,176,"Kalakaua, Last King of Hawaii, Assumes the Throne",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/176_kalakaua-last-king-of-hawaii-assumes-the-throne.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,177,Prime Minister Gladstone Argues for Toleration and the Rights of Freethinkers in the House of Commons,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/177_prime-minister-gladstone-argues-for-toleration-and-the-rights-of-freethinkers-in-the-house-of-commons.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,178,"Democratic Candidate William Jennings Bryan Delivers His ""Cross of Gold"" Speech",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/178_democratic-candidate-william-jennings-bryan-delivers-his-cross-of-gold-speech.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,179,"""Bull Moose"" Candidate Theodore Roosevelt Gives the ""Speech That Saved His Life""",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/179_bull-moose-candidate-theodore-roosevelt-gives-the-speech-that-saved-his-life.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,180,Claude Bowers Conjures the Ghosts of Democrats Past to Keynote a Convention,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/180_claude-bowers-conjures-the-ghosts-of-democrats-past-to-keynote-a-convention.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,181,President Franklin D. Roosevelt's First Inaugural Instills Confidence in a Depression-Racked Nation,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/181_president-franklin-d-roosevelt-s-first-inaugural-instills-confidence-in-a-depression-racked-nation.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,182,"Winston Churchill Warns the West of the Soviet ""Iron Curtain""",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/182_winston-churchill-warns-the-west-of-the-soviet-iron-curtain.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,183,Hubert H. Humphrey Divides the Democratic Party on the Urgent Issue of Civil Rights,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/183_hubert-h-humphrey-divides-the-democratic-party-on-the-urgent-issue-of-civil-rights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,184,"President Harry Truman Whistle-Stops the Nation, Blasting the ""Do-Nothing"" Congress",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/184_president-harry-truman-whistle-stops-the-nation-blasting-the-do-nothing-congress.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,185,Adlai Stevenson Makes the Model of a Concession Speech,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/185_adlai-stevenson-makes-the-model-of-a-concession-speech.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,186,"Premier Nikita Khrushchev, in a ""Secret Speech,"" Tears Down Stalin's Reputation",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/186_premier-nikita-khrushchev-in-a-secret-speech-tears-down-stalin-s-reputation.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,187,"President John F. Kennedy, in His Inaugural, Takes Up the Torch for a New Generation","President John F. Kennedy, in His Inaugural,",POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/187_president-john-f-kennedy-in-his-inaugural-takes-up-the-torch-for-a-new-generation.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,188,President Charles de Gaulle Offers Self-Determination to the Algerian People,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/188_president-charles-de-gaulle-offers-self-determination-to-the-algerian-people.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,189,Barry Goldwater Ignites the Conservative Movement,Barry Goldwater,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/189_barry-goldwater-ignites-the-conservative-movement.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,190,"President Richard M. Nixon Rallies ""the Silent Majority"" to Support the War in Vietnam",President Richard M. Nixon,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/190_president-richard-m-nixon-rallies-the-silent-majority-to-support-the-war-in-vietnam.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,191,Representative Barbara Jordan Makes the Constitutional Case for the Impeachment of Nixon,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/191_representative-barbara-jordan-makes-the-constitutional-case-for-the-impeachment-of-nixon.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,192,President Gerald Ford Takes Office after Nixon's Resignation,President Gerald Ford,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/192_president-gerald-ford-takes-office-after-nixon-s-resignation.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,193,Egypt's President Anwar el-Sadat Travels to Jerusalem to Address Israel's Knesset,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/193_egypt-s-president-anwar-el-sadat-travels-to-jerusalem-to-address-israel-s-knesset.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,194,Senator Edward M. Kennedy Exhorts Fellow Democrats to Hold Fast to Liberalism,Senator Edward M. Kennedy,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/194_senator-edward-m-kennedy-exhorts-fellow-democrats-to-hold-fast-to-liberalism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,195,President Ronald Reagan Foresees the Crisis of Communism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/195_president-ronald-reagan-foresees-the-crisis-of-communism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,196,"Ambassador Jeane Kirkpatrick Blasts the ""San Francisco Democrats""",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/196_ambassador-jeane-kirkpatrick-blasts-the-san-francisco-democrats.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,197,Labour's Neil Kinnock Excoriates Mrs. Thatcher's Toryism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/197_labour-s-neil-kinnock-excoriates-mrs-thatcher-s-toryism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,198,Henry Kissinger Warns against the Reemergence of Isolationism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/198_henry-kissinger-warns-against-the-reemergence-of-isolationism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,199,George H. W. Bush Accepts the Republican Nomination,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/199_george-h-w-bush-accepts-the-republican-nomination.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,200,President Mikhail Gorbachev of the Soviet Union Acknowledges His Fault,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/200_president-mikhail-gorbachev-of-the-soviet-union-acknowledges-his-fault.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,201,Commentator Patrick J. Buchanan Brings a Note of Populism to the GOP,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/201_commentator-patrick-j-buchanan-brings-a-note-of-populism-to-the-gop.md
